,Date,Type,Total,Total for Shares,Price per share,Year,"B,S,D,O",Stock Name,Float Total,Shares,Ticker
641,Jul 14,Ballard Power Systems Market BuyJul 14,$31.202 shares at $15.60,$31.20,$15.60,2021,Buy,Ballard Power Systems,31.2,2.0,BLDP
640,Jul 14,Sunrun Market SellJul 14,$99.182 shares at $49.59,$99.18,$49.59,2021,Sell,Sunrun,99.18,2.0,RUN
639,Jul 14,Gores Holdings VI Limit SellJul 14,$179.9213 shares at $13.84,$179.92,$13.84,2021,Sell,Gores Holdings VI,179.92,13.0,GHVI
637,Jul 14,Arrival Market BuyJul 14,$27.142 shares at $13.57,$27.14,$13.57,2021,Buy,Arrival,27.14,2.0,ARVL
636,Jul 14,Clean Energy Fuels Market BuyJul 14,$78.2010 shares at $7.82,$78.20,$7.82,2021,Buy,Clean Energy Fuels,78.2,10.0,CLNE
635,Jul 14,Whirlpool Market SellJul 14,$222.041 share at $222.04,$222.04,$222.04,2021,Sell,Whirlpool,222.04,1.0,WHR
633,Jul 15,Clean Energy Fuels Limit BuyJul 15,$38.655 shares at $7.73,$38.65,$7.73,2021,Buy,Clean Energy Fuels,38.65,4.999999999999999,CLNE
632,Jul 15,Airbnb Market BuyJul 15,$34.400.25 shares at $137.60,$34.40,$137.60,2021,Buy,Airbnb,34.4,0.25,ABNB
631,Jul 15,Bloom Energy Market BuyJul 15,$20.601 share at $20.60,$20.60,$20.60,2021,Buy,Bloom Energy,20.6,1.0,BE
630,Jul 15,Ballard Power Systems Market BuyJul 15,$45.423 shares at $15.14,$45.42,$15.14,2021,Buy,Ballard Power Systems,45.42,3.0,BLDP
629,Jul 15,Clean Energy Fuels Market BuyJul 15,$15.522 shares at $7.76,$15.52,$7.76,2021,Buy,Clean Energy Fuels,15.52,2.0,CLNE
628,Jul 15,iShares Global Clean Energy ETF Market BuyJul 15,$44.622 shares at $22.31,$44.62,$22.31,2021,Buy,iShares Global Clean Energy ETF,44.62,2.0,ICLN
627,Jul 15,Skyworks Market SellJul 15,$190.631 share at $190.63,$190.63,$190.63,2021,Sell,Skyworks,190.63,1.0,SWKS
626,Jul 15,Corsair Gaming Limit BuyJul 15,$29.801 share at $29.80,$29.80,$29.80,2021,Buy,Corsair Gaming,29.8,1.0,CRSR
625,Jul 15,Desktop Metal Market BuyJul 15,$28.173 shares at $9.39,$28.17,$9.39,2021,Buy,Desktop Metal,28.17,3.0,DM
624,Jul 15,Ballard Power Systems Market BuyJul 15,$30.232 shares at $15.12,$30.23,$15.12,2021,Buy,Ballard Power Systems,30.23,1.9993386243386244,BLDP
623,Jul 15,Coinbase Market BuyJul 15,$56.520.25 shares at $226.08,$56.52,$226.08,2021,Buy,Coinbase,56.52,0.25,COIN
622,Jul 15,Ballard Power Systems Market BuyJul 15,$15.071 share at $15.07,$15.07,$15.07,2021,Buy,Ballard Power Systems,15.07,1.0,BLDP
621,Jul 15,Ballard Power Systems Market BuyJul 15,$30.122 shares at $15.06,$30.12,$15.06,2021,Buy,Ballard Power Systems,30.12,2.0,BLDP
620,Jul 15,Bloom Energy Market BuyJul 15,$20.591 share at $20.59,$20.59,$20.59,2021,Buy,Bloom Energy,20.59,1.0,BE
618,Jul 15,iShares Global Clean Energy ETF Market BuyJul 15,$66.513 shares at $22.17,$66.51,$22.17,2021,Buy,iShares Global Clean Energy ETF,66.51,3.0,ICLN
617,Jul 15,Clean Energy Fuels Market BuyJul 15,$15.242 shares at $7.62,$15.24,$7.62,2021,Buy,Clean Energy Fuels,15.24,2.0,CLNE
616,Jul 15,Coinbase Market BuyJul 15,$55.620.25 shares at $222.48,$55.62,$222.48,2021,Buy,Coinbase,55.62,0.25,COIN
615,Jul 15,Best Buy Limit SellJul 15,$225.502 shares at $112.75,$225.50,$112.75,2021,Sell,Best Buy,225.5,2.0,BBY
614,Jul 15,Ballard Power Systems Limit BuyJul 15,$75.005 shares at $15.00,$75.00,$15.00,2021,Buy,Ballard Power Systems,75.0,5.0,BLDP
613,Jul 15,Coinbase Market BuyJul 15,$55.330.25 shares at $221.32,$55.33,$221.32,2021,Buy,Coinbase,55.33,0.25,COIN
612,Jul 15,Gores Holdings VI Limit SellJul 15,$174.9913 shares at $13.46,$174.99,$13.46,2021,Sell,Gores Holdings VI,174.99,13.00074294205052,GHVI
611,Jul 15,Ballard Power Systems Limit BuyJul 15,$29.842 shares at $14.92,$29.84,$14.92,2021,Buy,Ballard Power Systems,29.84,2.0,BLDP
610,Jul 15,iShares Global Clean Energy ETF Limit BuyJul 15,$44.102 shares at $22.05,$44.10,$22.05,2021,Buy,iShares Global Clean Energy ETF,44.1,2.0,ICLN
609,Jul 15,GoodRx Market BuyJul 15,$29.721 share at $29.72,$29.72,$29.72,2021,Buy,GoodRx,29.72,1.0,GDRX
608,Jul 16,Desktop Metal Market BuyJul 16,$9.311 share at $9.31,$9.31,$9.31,2021,Buy,Desktop Metal,9.31,1.0,DM
607,Jul 16,Ralph Lauren Market BuyJul 16,$54.600.5 shares at $109.20,$54.60,$109.20,2021,Buy,Ralph Lauren,54.6,0.5,RL
606,Jul 16,Clean Energy Fuels Market BuyJul 16,$15.022 shares at $7.51,$15.02,$7.51,2021,Buy,Clean Energy Fuels,15.02,2.0,CLNE
605,Jul 16,Direxion Hydrogen ETF Limit BuyJul 16,$20.881 share at $20.88,$20.88,$20.88,2021,Buy,Direxion Hydrogen ETF,20.88,1.0,HJEN
604,Jul 16,Desktop Metal Market BuyJul 16,$9.211 share at $9.21,$9.21,$9.21,2021,Buy,Desktop Metal,9.21,1.0,DM
603,Jul 16,Coinbase Market BuyJul 16,$55.240.25 shares at $220.96,$55.24,$220.96,2021,Buy,Coinbase,55.24,0.25,COIN
602,Jul 16,Magna Market BuyJul 16,$42.730.5 shares at $85.46,$42.73,$85.46,2021,Buy,Magna,42.73,0.5,MGA
601,Jul 16,Airbnb Market BuyJul 16,$68.170.5 shares at $136.34,$68.17,$136.34,2021,Buy,Airbnb,68.17,0.5,ABNB
600,Jul 16,Eastman Chemical Market BuyJul 16,$55.240.5 shares at $110.48,$55.24,$110.48,2021,Buy,Eastman Chemical,55.24,0.5,EMN
599,Jul 16,Desktop Metal Market BuyJul 16,$27.633 shares at $9.21,$27.63,$9.21,2021,Buy,Desktop Metal,27.63,2.9999999999999996,DM
598,Jul 16,Bloom Energy Market BuyJul 16,$20.231 share at $20.23,$20.23,$20.23,2021,Buy,Bloom Energy,20.23,1.0,BE
597,Jul 16,Bloom Energy Market BuyJul 16,$20.201 share at $20.20,$20.20,$20.20,2021,Buy,Bloom Energy,20.2,1.0,BE
596,Jul 16,Hyliion Market BuyJul 16,$18.592 shares at $9.30,$18.59,$9.30,2021,Buy,Hyliion,18.59,1.9989247311827956,HYLN
595,Jul 16,Airbnb Market BuyJul 16,$33.850.25 shares at $135.40,$33.85,$135.40,2021,Buy,Airbnb,33.85,0.25,ABNB
594,Jul 16,Arrival Limit SellJul 16,$27.242 shares at $13.62,$27.24,$13.62,2021,Sell,Arrival,27.24,2.0,ARVL
593,Jul 16,Kimberly-Clark Market SellJul 16,$138.431 share at $138.43,$138.43,$138.43,2021,Sell,Kimberly-Clark,138.43,1.0,KMB
592,Jul 16,Utilities Select Sector SPDR Fund Market SellJul 16,$132.782 shares at $66.39,$132.78,$66.39,2021,Sell,Utilities Select Sector SPDR Fund,132.78,2.0,XLU
591,Jul 16,Merck Market SellJul 16,$156.372 shares at $78.19,$156.37,$78.19,2021,Sell,Merck,156.37,1.9998721064074692,MRK
590,Jul 16,NextEra Energy Market SellJul 16,$77.941 share at $77.94,$77.94,$77.94,2021,Sell,NextEra Energy,77.94,1.0,NEE
589,Jul 16,Procter & Gamble Market SellJul 16,$140.251 share at $140.25,$140.25,$140.25,2021,Sell,Procter & Gamble,140.25,1.0,PG
588,Jul 16,American Electric Power Market SellJul 16,$131.851.5 shares at $87.90,$131.85,$87.90,2021,Sell,American Electric Power,131.85,1.4999999999999998,AEP
587,Jul 16,Eversource Market SellJul 16,$174.722 shares at $87.36,$174.72,$87.36,2021,Sell,Eversource,174.72,2.0,ES
586,Jul 16,Dominion Energy Market SellJul 16,$77.301 share at $77.30,$77.30,$77.30,2021,Sell,Dominion Energy,77.3,1.0,D
585,Jul 16,Consolidated Edison Market SellJul 16,$74.981 share at $74.98,$74.98,$74.98,2021,Sell,Consolidated Edison,74.98,1.0,ED
584,Jul 16,Atmos Energy Market SellJul 16,$101.451 share at $101.45,$101.45,$101.45,2021,Sell,Atmos Energy,101.45,1.0,ATO
583,Jul 16,Xcel Energy Market SellJul 16,$69.441 share at $69.44,$69.44,$69.44,2021,Sell,Xcel Energy,69.44,1.0,XEL
582,Jul 16,Airbnb Limit BuyJul 16,$134.991 share at $134.99,$134.99,$134.99,2021,Buy,Airbnb,134.99,1.0,ABNB
581,Jul 16,Desktop Metal Limit BuyJul 16,$91.0010 shares at $9.10,$91.00,$9.10,2021,Buy,Desktop Metal,91.0,10.0,DM
580,Jul 16,QuantumScape Market BuyJul 16,$22.741 share at $22.74,$22.74,$22.74,2021,Buy,QuantumScape,22.74,1.0,QS
578,Jul 19,Tesla Market SellJul 19,$944.461.5 shares at $629.64,$944.46,$629.64,2021,Sell,Tesla,944.46,1.5,TSLA
577,Jul 19,Air Products & Chemicals Market BuyJul 19,$70.250.25 shares at $281.00,$70.25,$281.00,2021,Buy,Air Products & Chemicals,70.25,0.25,APD
576,Jul 19,Eastman Chemical Market BuyJul 19,$52.770.5 shares at $105.54,$52.77,$105.54,2021,Buy,Eastman Chemical,52.77,0.5,EMN
575,Jul 19,Dow Market BuyJul 19,$57.681 share at $57.68,$57.68,$57.68,2021,Buy,Dow,57.68,1.0,DOW
574,Jul 19,Sempra Market BuyJul 19,$32.390.25 shares at $129.56,$32.39,$129.56,2021,Buy,Sempra,32.39,0.25,SRE
573,Jul 19,Cummins Market BuyJul 19,$46.460.2 shares at $232.30,$46.46,$232.30,2021,Buy,Cummins,46.46,0.19999999999999998,CMI
572,Jul 19,Ralph Lauren Market BuyJul 19,$52.080.5 shares at $104.16,$52.08,$104.16,2021,Buy,Ralph Lauren,52.08,0.5,RL
571,Jul 19,Nintendo Market BuyJul 19,$68.801 share at $68.80,$68.80,$68.80,2021,Buy,Nintendo,68.8,1.0,NTDOY
570,Jul 19,Airbnb Market BuyJul 19,$32.990.25 shares at $131.96,$32.99,$131.96,2021,Buy,Airbnb,32.99,0.25,ABNB
569,Jul 19,Tapestry Market BuyJul 19,$37.751 share at $37.75,$37.75,$37.75,2021,Buy,Tapestry,37.75,1.0,TPR
568,Jul 19,Siemens Market BuyJul 19,$74.211 share at $74.21,$74.21,$74.21,2021,Buy,Siemens,74.21,1.0,SIEGY
567,Jul 19,Direxion Hydrogen ETF Limit BuyJul 19,$41.002 shares at $20.50,$41.00,$20.50,2021,Buy,Direxion Hydrogen ETF,41.0,2.0,HJEN
566,Jul 19,AES Limit BuyJul 19,$23.621 share at $23.62,$23.62,$23.62,2021,Buy,AES,23.62,1.0,AES
565,Jul 22,Velodyne Lidar Limit BuyJul 22,$82.0010 shares at $8.20,$82.00,$8.20,2021,Buy,Velodyne Lidar,82.0,10.0,VLDR
564,Jul 22,Desktop Metal Limit BuyJul 22,$90.8010 shares at $9.08,$90.80,$9.08,2021,Buy,Desktop Metal,90.8,10.0,DM
563,Jul 22,Rackspace Technology Market BuyJul 22,$18.001 share at $18.00,$18.00,$18.00,2021,Buy,Rackspace Technology,18.0,1.0,RXT
561,Jul 23,Intel Market BuyJul 23,$52.941 share at $52.94,$52.94,$52.94,2021,Buy,Intel,52.94,1.0,INTC
560,Jul 23,Etsy Market BuyJul 23,$103.640.5 shares at $207.28,$103.64,$207.28,2021,Buy,Etsy,103.64,0.5,ETSY
559,Jul 23,Etsy Market SellJul 23,$207.231 share at $207.23,$207.23,$207.23,2021,Sell,Etsy,207.23,1.0,ETSY
558,Jul 23,Qualcomm Market SellJul 23,$180.121.25 shares at $144.10,$180.12,$144.10,2021,Sell,Qualcomm,180.12,1.249965301873699,QCOM
557,Jul 23,KB Home Market SellJul 23,$124.373 shares at $41.46,$124.37,$41.46,2021,Sell,KB Home,124.37,2.999758803666184,KBH
556,Jul 23,Lam Research Market SellJul 23,$64.300.1 shares at $643.00,$64.30,$643.00,2021,Sell,Lam Research,64.3,0.09999999999999999,LRCX
555,Jul 23,Magna Market BuyJul 23,$81.281 share at $81.28,$81.28,$81.28,2021,Buy,Magna,81.28,1.0,MGA
552,Jul 26,Velodyne Lidar Limit BuyJul 26,$15.222 shares at $7.61,$15.22,$7.61,2021,Buy,Velodyne Lidar,15.22,2.0,VLDR
551,Jul 26,Bitcoin Market SellJul 26,"$182.990.0047858 Bitcoin at $38,238.12",$182.99,"$38,238.12",2021,Sell,Bitcoin,182.99,0.004785538619576485,Idk
550,Jul 27,Nexa Resources Limit BuyJul 27,$81.5010 shares at $8.15,$81.50,$8.15,2021,Buy,Nexa Resources,81.5,10.0,NEXA
549,Jul 27,Ballard Power Systems Limit BuyJul 27,$15.151 share at $15.15,$15.15,$15.15,2021,Buy,Ballard Power Systems,15.15,1.0,BLDP
548,Jul 27,ARK Genomic Revolution ETF Market BuyJul 27,$41.310.5 shares at $82.62,$41.31,$82.62,2021,Buy,ARK Genomic Revolution ETF,41.31,0.5,ARKG
547,Jul 27,ARK Autonomous Technology & Robotics Market BuyJul 27,$39.260.5 shares at $78.52,$39.26,$78.52,2021,Buy,ARK Autonomous Technology & Robotics,39.26,0.5,ARKQ
546,Jul 27,Corsair Gaming Limit BuyJul 27,$29.131 share at $29.13,$29.13,$29.13,2021,Buy,Corsair Gaming,29.13,1.0,CRSR
545,Jul 27,Bloom Energy Limit BuyJul 27,$20.421 share at $20.42,$20.42,$20.42,2021,Buy,Bloom Energy,20.42,1.0,BE
544,Jul 27,Ballard Power Systems Market BuyJul 27,$15.031 share at $15.03,$15.03,$15.03,2021,Buy,Ballard Power Systems,15.03,1.0,BLDP
543,Jul 27,Ballard Power Systems Market BuyJul 27,$15.011 share at $15.01,$15.01,$15.01,2021,Buy,Ballard Power Systems,15.01,1.0,BLDP
542,Jul 27,Intel Limit BuyJul 27,$52.651 share at $52.65,$52.65,$52.65,2021,Buy,Intel,52.65,1.0,INTC
541,Jul 27,Rackspace Technology Limit BuyJul 27,$18.161 share at $18.16,$18.16,$18.16,2021,Buy,Rackspace Technology,18.16,1.0,RXT
540,Jul 27,QuantumScape Limit BuyJul 27,$21.631 share at $21.63,$21.63,$21.63,2021,Buy,QuantumScape,21.63,1.0,QS
539,Jul 27,Bloom Energy Market BuyJul 27,$20.211 share at $20.21,$20.21,$20.21,2021,Buy,Bloom Energy,20.21,1.0,BE
538,Jul 27,Bloom Energy Market BuyJul 27,$20.191 share at $20.19,$20.19,$20.19,2021,Buy,Bloom Energy,20.19,1.0,BE
537,Jul 27,Roblox Market BuyJul 27,$37.640.5 shares at $75.28,$37.64,$75.28,2021,Buy,Roblox,37.64,0.5,RBLX
536,Jul 27,Corsair Gaming Market BuyJul 27,$28.841 share at $28.84,$28.84,$28.84,2021,Buy,Corsair Gaming,28.84,1.0,CRSR
535,Jul 27,Rackspace Technology Market BuyJul 27,$18.041 share at $18.04,$18.04,$18.04,2021,Buy,Rackspace Technology,18.04,1.0,RXT
534,Jul 27,Porsche Limit BuyJul 27,$31.293 shares at $10.43,$31.29,$10.43,2021,Buy,Porsche,31.29,3.0,POAHY
533,Jul 27,Clean Energy Fuels Limit BuyJul 27,$14.902 shares at $7.45,$14.90,$7.45,2021,Buy,Clean Energy Fuels,14.9,2.0,CLNE
532,Jul 27,Intel Market BuyJul 27,$52.641 share at $52.64,$52.64,$52.64,2021,Buy,Intel,52.64,1.0,INTC
531,Jul 27,iShares Global Clean Energy ETF Limit BuyJul 27,$43.902 shares at $21.95,$43.90,$21.95,2021,Buy,iShares Global Clean Energy ETF,43.9,2.0,ICLN
530,Jul 27,Bayer Limit BuyJul 27,$14.841 share at $14.84,$14.84,$14.84,2021,Buy,Bayer,14.84,1.0,BAYRY
529,Jul 27,Rackspace Technology Market BuyJul 27,$18.021 share at $18.02,$18.02,$18.02,2021,Buy,Rackspace Technology,18.02,1.0,RXT
528,Jul 27,Skyworks Market BuyJul 27,$18.850.1 shares at $188.50,$18.85,$188.50,2021,Buy,Skyworks,18.85,0.1,SWKS
527,Jul 27,Qualcomm Market BuyJul 27,$14.070.1 shares at $140.70,$14.07,$140.70,2021,Buy,Qualcomm,14.07,0.1,QCOM
525,Jul 27,Ballard Power Systems Limit BuyJul 27,$75.295 shares at $15.06,$75.29,$15.06,2021,Buy,Ballard Power Systems,75.29,4.9993359893758305,BLDP
524,Jul 27,Clean Energy Fuels Limit BuyJul 27,$29.684 shares at $7.42,$29.68,$7.42,2021,Buy,Clean Energy Fuels,29.68,4.0,CLNE
523,Jul 27,Velodyne Lidar Limit BuyJul 27,$38.255 shares at $7.65,$38.25,$7.65,2021,Buy,Velodyne Lidar,38.25,5.0,VLDR
522,Jul 27,Desktop Metal Limit BuyJul 27,$44.755 shares at $8.95,$44.75,$8.95,2021,Buy,Desktop Metal,44.75,5.0,DM
521,Jul 27,Taiwan Semiconductor Manufacturing Market BuyJul 27,$28.250.25 shares at $113.00,$28.25,$113.00,2021,Buy,Taiwan Semiconductor Manufacturing,28.25,0.25,Idk
520,Jul 27,ARK Innovation ETF Market BuyJul 27,$58.310.5 shares at $116.62,$58.31,$116.62,2021,Buy,ARK Innovation ETF,58.31,0.5,ARKK
519,Jul 27,Corsair Gaming Market BuyJul 27,$28.641 share at $28.64,$28.64,$28.64,2021,Buy,Corsair Gaming,28.64,1.0,CRSR
518,Jul 27,QuantumScape Market BuyJul 27,$21.331 share at $21.33,$21.33,$21.33,2021,Buy,QuantumScape,21.33,1.0,QS
517,Jul 27,Sunrun Market BuyJul 27,$24.120.5 shares at $48.24,$24.12,$48.24,2021,Buy,Sunrun,24.12,0.5,RUN
516,Jul 27,Etsy Market BuyJul 27,$48.560.25 shares at $194.24,$48.56,$194.24,2021,Buy,Etsy,48.56,0.25,ETSY
515,Jul 27,Uber Market BuyJul 27,$22.590.5 shares at $45.18,$22.59,$45.18,2021,Buy,Uber,22.59,0.5,UBER
514,Jul 27,Hyliion Market BuyJul 27,$9.351 share at $9.35,$9.35,$9.35,2021,Buy,Hyliion,9.35,1.0,HYLN
513,Jul 27,Clean Energy Fuels Limit BuyJul 27,$147.5520 shares at $7.38,$147.55,$7.38,2021,Buy,Clean Energy Fuels,147.55,19.993224932249323,CLNE
512,Jul 27,Clean Energy Fuels Limit BuyJul 27,$73.6010 shares at $7.36,$73.60,$7.36,2021,Buy,Clean Energy Fuels,73.6,9.999999999999998,CLNE
511,Jul 27,Velodyne Lidar Limit BuyJul 27,$99.3213 shares at $7.64,$99.32,$7.64,2021,Buy,Velodyne Lidar,99.32,13.0,VLDR
510,Jul 27,Tesla Market BuyJul 27,$95.220.15 shares at $634.80,$95.22,$634.80,2021,Buy,Tesla,95.22,0.15000000000000002,TSLA
509,Jul 27,Sempra Market SellJul 27,$33.030.25 shares at $132.12,$33.03,$132.12,2021,Sell,Sempra,33.03,0.25,SRE
508,Jul 27,KB Home Limit SellJul 27,$123.153 shares at $41.05,$123.15,$41.05,2021,Sell,KB Home,123.15,3.0000000000000004,KBH
507,Jul 27,Medallia Limit SellJul 27,$134.404 shares at $33.60,$134.40,$33.60,2021,Sell,Medallia,134.4,4.0,MDLA
506,Jul 27,NextEra Energy Market SellJul 27,$74.941 share at $74.94,$74.94,$74.94,2021,Sell,NextEra Energy,74.94,1.0,NEE
505,Jul 27,Skyworks Market BuyJul 27,$18.540.1 shares at $185.40,$18.54,$185.40,2021,Buy,Skyworks,18.54,0.09999999999999999,SWKS
504,Jul 27,Etsy Market BuyJul 27,$48.160.25 shares at $192.64,$48.16,$192.64,2021,Buy,Etsy,48.16,0.25,ETSY
503,Jul 27,ARK Autonomous Technology & Robotics Market BuyJul 27,$38.520.5 shares at $77.04,$38.52,$77.04,2021,Buy,ARK Autonomous Technology & Robotics,38.52,0.5,ARKQ
502,Jul 27,ARK Space Exploration & Innovation Market BuyJul 27,$39.622 shares at $19.81,$39.62,$19.81,2021,Buy,ARK Space Exploration & Innovation,39.62,2.0,ARKX
501,Jul 28,Plug Power Limit SellJul 28,$375.4814 shares at $26.82,$375.48,$26.82,2021,Sell,Plug Power,375.48,14.0,PLUG
500,Jul 28,Linde Market SellJul 28,$148.520.5 shares at $297.04,$148.52,$297.04,2021,Sell,Linde,148.52,0.5,LIN
499,Jul 28,Nintendo Market BuyJul 28,$67.181 share at $67.18,$67.18,$67.18,2021,Buy,Nintendo,67.18,1.0,NTDOY
498,Jul 28,Enphase Energy Market BuyJul 28,$25.260.15 shares at $168.40,$25.26,$168.40,2021,Buy,Enphase Energy,25.26,0.15,ENPH
497,Jul 28,Hyliion Limit SellJul 28,$59.316 shares at $9.89,$59.31,$9.89,2021,Sell,Hyliion,59.31,5.996966632962589,HYLN
496,Jul 28,Ballard Power Systems Limit SellJul 28,$80.255 shares at $16.05,$80.25,$16.05,2021,Sell,Ballard Power Systems,80.25,5.0,BLDP
495,Jul 28,Bloom Energy Limit SellJul 28,$107.055 shares at $21.41,$107.05,$21.41,2021,Sell,Bloom Energy,107.05,5.0,BE
493,Jul 28,Cummins Market BuyJul 28,$58.120.25 shares at $232.48,$58.12,$232.48,2021,Buy,Cummins,58.12,0.25,CMI
492,Jul 28,Velodyne Lidar Limit SellJul 28,$163.8020 shares at $8.19,$163.80,$8.19,2021,Sell,Velodyne Lidar,163.8,20.000000000000004,VLDR
491,Jul 28,Huntsman Limit BuyJul 28,$25.801 share at $25.80,$25.80,$25.80,2021,Buy,Huntsman,25.8,1.0,HUN
490,Jul 28,Kraft Foods Limit BuyJul 28,$38.871 share at $38.87,$38.87,$38.87,2021,Buy,Kraft Foods,38.87,1.0,KHC
489,Jul 28,Magna Market BuyJul 28,$81.261 share at $81.26,$81.26,$81.26,2021,Buy,Magna,81.26,1.0,MGA
488,Jul 28,Ralph Lauren Market BuyJul 28,$108.881 share at $108.88,$108.88,$108.88,2021,Buy,Ralph Lauren,108.88,1.0,RL
486,Jul 28,Clean Energy Fuels Limit SellJul 28,$231.1530 shares at $7.71,$231.15,$7.71,2021,Sell,Clean Energy Fuels,231.15,29.980544747081712,CLNE
484,Jul 28,Nexa Resources Limit SellJul 28,$85.5010 shares at $8.55,$85.50,$8.55,2021,Sell,Nexa Resources,85.5,10.0,NEXA
483,Jul 28,Cummins Market BuyJul 28,$57.770.25 shares at $231.08,$57.77,$231.08,2021,Buy,Cummins,57.77,0.25,CMI
482,Jul 28,QuantumScape Market SellJul 28,$96.144 shares at $24.04,$96.14,$24.04,2021,Sell,QuantumScape,96.14,3.9991680532445923,QS
481,Jul 28,Desktop Metal Limit SellJul 28,$141.2315 shares at $9.42,$141.23,$9.42,2021,Sell,Desktop Metal,141.23,14.992569002123142,DM
480,Jul 29,Lam Research Market BuyJul 29,$60.420.1 shares at $604.20,$60.42,$604.20,2021,Buy,Lam Research,60.42,0.09999999999999999,LRCX
479,Jul 29,Nintendo Limit BuyJul 29,$66.781 share at $66.78,$66.78,$66.78,2021,Buy,Nintendo,66.78,1.0,NTDOY
478,Jul 29,Skyworks Market SellJul 29,$39.450.2 shares at $197.25,$39.45,$197.25,2021,Sell,Skyworks,39.45,0.2,SWKS
477,Jul 29,U.S. Xpress Limit SellJul 29,$268.8030 shares at $8.96,$268.80,$8.96,2021,Sell,U.S. Xpress,268.8,30.0,USX
476,Jul 29,Tesla Market SellJul 29,$102.290.15 shares at $681.93,$102.29,$681.93,2021,Sell,Tesla,102.29,0.1500007332130864,TSLA
475,Jul 29,Qualcomm Market SellJul 29,$165.761.1 shares at $150.69,$165.76,$150.69,2021,Sell,Qualcomm,165.76,1.1000066361404206,QCOM
474,Jul 29,Corning Market SellJul 29,$41.921 share at $41.92,$41.92,$41.92,2021,Sell,Corning,41.92,1.0,GLW
473,Jul 29,QuantumScape Market BuyJul 29,$22.551 share at $22.55,$22.55,$22.55,2021,Buy,QuantumScape,22.55,1.0,QS
472,Jul 30,Nintendo Limit BuyJul 30,$64.431 share at $64.43,$64.43,$64.43,2021,Buy,Nintendo,64.43,1.0,NTDOY
471,Jul 30,Etsy Market BuyJul 30,$47.450.25 shares at $189.80,$47.45,$189.80,2021,Buy,Etsy,47.45,0.25,ETSY
470,Jul 30,Skyworks Market BuyJul 30,$35.660.2 shares at $178.30,$35.66,$178.30,2021,Buy,Skyworks,35.66,0.19999999999999996,SWKS
469,Jul 30,Skyworks Limit BuyJul 30,$178.001 share at $178.00,$178.00,$178.00,2021,Buy,Skyworks,178.0,1.0,SWKS
468,Jul 30,Ralph Lauren Market SellJul 30,$116.111 share at $116.11,$116.11,$116.11,2021,Sell,Ralph Lauren,116.11,1.0,RL
467,Jul 30,Kraft Foods Market BuyJul 30,$38.791 share at $38.79,$38.79,$38.79,2021,Buy,Kraft Foods,38.79,1.0,KHC
466,Jul 30,Etsy Market BuyJul 30,$46.420.25 shares at $185.68,$46.42,$185.68,2021,Buy,Etsy,46.42,0.25,ETSY
465,Jul 30,Cisco Systems Market SellJul 30,$55.451 share at $55.45,$55.45,$55.45,2021,Sell,Cisco Systems,55.45,1.0,CSCO
464,Jul 30,Pfizer Market BuyJul 30,$42.901 share at $42.90,$42.90,$42.90,2021,Buy,Pfizer,42.9,1.0,PFE
463,Jul 30,Enphase Energy Market SellJul 30,$27.910.15 shares at $186.07,$27.91,$186.07,2021,Sell,Enphase Energy,27.91,0.14999731283925405,ENPH
460,Aug 2,Dividend from VerizonAug 2,$1.26,$1.,,2021,Dividend,,1.0,0.0,Idk
459,Aug 9,Dividend from Air Products & ChemicalsAug 9,$0.15,$0.,,2021,Dividend,,0.0,0.0,Idk
458,Aug 12,Dividend from PorscheAug 12,$1.69,$1.,,2021,Dividend,,1.0,0.0,Idk
457,Aug 16,Dividend from SPDR Dow Jones Industrial Average ETFAug 16,$0.02,$0.,,2021,Dividend,,0.0,0.0,Idk
456,Aug 16,Dividend from AESAug 16,$0.15,$0.,,2021,Dividend,,0.0,0.0,Idk
455,Aug 2,QuantumScape Market BuyAug 2,$22.021 share at $22.02,$22.02,$22.02,2021,Buy,QuantumScape,22.02,1.0,QS
454,Aug 2,Ethereum Market SellAug 2,"$19.980.007529 Ethereum at $2,655.04",$19.98,"$2,655.04",2021,Sell,Ethereum,19.98,0.00752531035313969,Idk
453,Aug 2,Bitcoin Market SellAug 2,"$7.990.0002006 Bitcoin at $39,879.29",$7.99,"$39,879.29",2021,Sell,Bitcoin,7.99,0.00020035462015497268,Idk
452,Aug 2,Ralph Lauren Market SellAug 2,$176.011.5 shares at $117.34,$176.01,$117.34,2021,Sell,Ralph Lauren,176.01,1.4999999999999998,RL
450,Aug 2,Airbnb Market SellAug 2,$146.051 share at $146.05,$146.05,$146.05,2021,Sell,Airbnb,146.05,1.0,ABNB
448,Aug 2,Tanger Factory Outlet Centers Limit BuyAug 2,$17.081 share at $17.08,$17.08,$17.08,2021,Buy,Tanger Factory Outlet Centers,17.08,1.0,SKT
447,Aug 2,Bitcoin Market SellAug 2,"$199.140.00502454 Bitcoin at $39,634.60",$199.14,"$39,634.60",2021,Sell,Bitcoin,199.14,0.005024397874584328,Idk
446,Aug 2,Ethereum Market SellAug 2,"$41.220.015643 Ethereum at $2,635.64",$41.22,"$2,635.64",2021,Sell,Ethereum,41.22,0.015639465177338333,Idk
444,Aug 3,QuantumScape Market BuyAug 3,$21.991 share at $21.99,$21.99,$21.99,2021,Buy,QuantumScape,21.99,1.0,QS
443,Aug 3,Roblox Market BuyAug 3,$37.060.5 shares at $74.12,$37.06,$74.12,2021,Buy,Roblox,37.06,0.5,RBLX
